                    * /home/fossee/esim-workspace/rl/rl.cir
                    Transient Analysis  Fri Aug 20 16:31:54  2021
--------------------------------------------------------------------------------
Index   time            l1#branch       v1#branch       
--------------------------------------------------------------------------------
0	0.000000e+00	0.000000e+00	0.000000e+00	
1	5.000000e-06	2.498751e-06	-2.49875e-06	
2	5.420140e-06	2.726358e-06	-2.72636e-06	
3	6.260420e-06	3.216855e-06	-3.21686e-06	
4	7.940980e-06	4.409530e-06	-4.40953e-06	
5	1.130210e-05	7.641419e-06	-7.64142e-06	
6	1.802434e-05	1.748994e-05	-1.74899e-05	
7	3.146882e-05	5.071458e-05	-5.07146e-05	
8	5.835778e-05	1.711834e-04	-1.71183e-04	
9	1.121357e-04	6.274752e-04	-6.27475e-04	
10	2.196915e-04	2.395715e-03	-2.39571e-03	
11	4.348032e-04	9.309294e-03	-9.30929e-03	
12	5.000000e-04	1.228620e-02	-1.22862e-02	
13	5.430223e-04	1.437547e-02	-1.43755e-02	
14	6.290670e-04	1.853611e-02	-1.85361e-02	
15	8.011564e-04	2.675091e-02	-2.67509e-02	
16	1.145335e-03	4.276358e-02	-4.27636e-02	
17	1.833692e-03	7.319055e-02	-7.31906e-02	
18	3.210407e-03	1.281658e-01	-1.28166e-01	
19	5.963837e-03	2.181583e-01	-2.18158e-01	
20	1.147070e-02	3.398560e-01	-3.39856e-01	
21	2.147070e-02	4.466187e-01	-4.46619e-01	
22	3.147070e-02	4.822062e-01	-4.82206e-01	
23	4.147070e-02	4.940687e-01	-4.94069e-01	
24	5.000000e-02	4.976152e-01	-4.97615e-01	
25	5.005000e-02	4.973783e-01	-4.97378e-01	
26	5.015000e-02	4.964094e-01	-4.96409e-01	
27	5.035000e-02	4.915300e-01	-4.91530e-01	
28	5.050000e-02	4.853286e-01	-4.85329e-01	
29	5.054000e-02	4.833950e-01	-4.83395e-01	
30	5.062000e-02	4.795432e-01	-4.79543e-01	
31	5.078000e-02	4.719314e-01	-4.71931e-01	
32	5.110000e-02	4.570675e-01	-4.57067e-01	
33	5.174000e-02	4.287222e-01	-4.28722e-01	
34	5.302000e-02	3.771466e-01	-3.77147e-01	
35	5.558000e-02	2.915530e-01	-2.91553e-01	
36	6.070000e-02	1.727034e-01	-1.72703e-01	
37	6.757658e-02	8.432839e-02	-8.43284e-02	
38	7.415089e-02	4.260381e-02	-4.26038e-02	
39	8.053281e-02	2.199166e-02	-2.19917e-02	
40	8.729736e-02	1.087519e-02	-1.08752e-02	
41	9.399951e-02	5.415917e-03	-5.41592e-03	
42	1.000000e-01	2.916106e-03	-2.91611e-03	
43	1.006764e-01	2.731353e-03	-2.73135e-03	
44	1.020292e-01	2.385259e-03	-2.38526e-03	
45	1.047349e-01	1.816795e-03	-1.81679e-03	
46	1.101462e-01	1.043027e-03	-1.04303e-03	
47	1.170590e-01	5.072024e-04	-5.07202e-04	
48	1.235699e-01	2.580715e-04	-2.58071e-04	
49	1.299749e-01	1.328722e-04	-1.32872e-04	
50	1.367210e-01	6.584406e-05	-6.58441e-05	
51	1.434508e-01	3.268884e-05	-3.26888e-05	
