         * /home/sumanto/desktop/verilog/esim/divideby45/divideby45.cir
         Transient Analysis  Mon Nov 29 00:49:28  2021
--------------------------------------------------------------------------------
Index   time            clk             clkdivideby4_5  en              
--------------------------------------------------------------------------------
0	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1	2.000000e-12	0.000000e+00	0.000000e+00	0.000000e+00	
2	4.000000e-12	0.000000e+00	0.000000e+00	0.000000e+00	
3	8.000000e-12	0.000000e+00	0.000000e+00	0.000000e+00	
4	1.600000e-11	0.000000e+00	0.000000e+00	0.000000e+00	
5	3.200000e-11	0.000000e+00	0.000000e+00	0.000000e+00	
6	6.400000e-11	0.000000e+00	0.000000e+00	0.000000e+00	
7	1.280000e-10	1.400000e+00	0.000000e+00	0.000000e+00	
8	2.000000e-10	5.000000e+00	0.000000e+00	0.000000e+00	
9	2.128000e-10	5.000000e+00	0.000000e+00	0.000000e+00	
10	2.384000e-10	5.000000e+00	0.000000e+00	0.000000e+00	
11	2.896000e-10	5.000000e+00	0.000000e+00	0.000000e+00	
12	3.920000e-10	5.000000e+00	0.000000e+00	0.000000e+00	
13	5.968000e-10	5.000000e+00	0.000000e+00	0.000000e+00	
14	1.006400e-09	5.000000e+00	0.000000e+00	0.000000e+00	
15	1.825600e-09	5.000000e+00	0.000000e+00	0.000000e+00	
16	3.464000e-09	5.000000e+00	0.000000e+00	0.000000e+00	
17	6.740800e-09	5.000000e+00	0.000000e+00	0.000000e+00	
18	1.329440e-08	5.000000e+00	0.000000e+00	0.000000e+00	
19	2.640160e-08	5.000000e+00	0.000000e+00	0.000000e+00	
20	5.261600e-08	5.000000e+00	0.000000e+00	0.000000e+00	
21	1.050448e-07	5.000000e+00	0.000000e+00	0.000000e+00	
22	2.099024e-07	5.000000e+00	0.000000e+00	0.000000e+00	
23	4.196176e-07	5.000000e+00	0.000000e+00	0.000000e+00	
24	8.390480e-07	5.000000e+00	0.000000e+00	0.000000e+00	
25	1.677909e-06	5.000000e+00	0.000000e+00	0.000000e+00	
26	2.677909e-06	5.000000e+00	0.000000e+00	0.000000e+00	
27	3.677909e-06	5.000000e+00	0.000000e+00	0.000000e+00	
28	4.677909e-06	5.000000e+00	0.000000e+00	0.000000e+00	
29	5.677909e-06	5.000000e+00	0.000000e+00	0.000000e+00	
30	6.677909e-06	5.000000e+00	0.000000e+00	0.000000e+00	
31	7.677909e-06	5.000000e+00	0.000000e+00	0.000000e+00	
32	8.677909e-06	5.000000e+00	0.000000e+00	0.000000e+00	
33	9.677909e-06	5.000000e+00	0.000000e+00	0.000000e+00	
34	1.067791e-05	5.000000e+00	0.000000e+00	0.000000e+00	
35	1.167791e-05	5.000000e+00	0.000000e+00	0.000000e+00	
36	1.267791e-05	5.000000e+00	0.000000e+00	0.000000e+00	
37	1.367791e-05	5.000000e+00	0.000000e+00	0.000000e+00	
38	1.467791e-05	5.000000e+00	0.000000e+00	0.000000e+00	
39	1.567791e-05	5.000000e+00	0.000000e+00	0.000000e+00	
40	1.667791e-05	5.000000e+00	0.000000e+00	0.000000e+00	
