      * /home/sumanto/desktop/verilog/esim/microcomputer/microcomputer.cir
      Transient Analysis  Mon Nov 22 20:49:14  2021
--------------------------------------------------------------------------------
Index   time            alli            
--------------------------------------------------------------------------------
0	0.000000e+00	0.000000e+00	
1	2.000000e-12	0.000000e+00	
2	4.000000e-12	0.000000e+00	
3	8.000000e-12	0.000000e+00	
4	1.600000e-11	0.000000e+00	
5	3.200000e-11	0.000000e+00	
6	6.400000e-11	0.000000e+00	
7	1.280000e-10	0.000000e+00	
8	2.000000e-10	0.000000e+00	
9	2.128000e-10	0.000000e+00	
10	2.384000e-10	0.000000e+00	
11	2.896000e-10	0.000000e+00	
12	3.920000e-10	0.000000e+00	
13	5.968000e-10	0.000000e+00	
14	1.006400e-09	0.000000e+00	
15	1.825600e-09	0.000000e+00	
16	3.464000e-09	0.000000e+00	
17	6.740800e-09	0.000000e+00	
18	1.329440e-08	0.000000e+00	
19	2.640160e-08	0.000000e+00	
20	5.261600e-08	0.000000e+00	
21	1.050448e-07	0.000000e+00	
22	2.099024e-07	0.000000e+00	
23	4.196176e-07	0.000000e+00	
24	8.390480e-07	0.000000e+00	
25	1.677909e-06	0.000000e+00	
26	3.355630e-06	0.000000e+00	
27	6.711074e-06	0.000000e+00	
28	1.342196e-05	0.000000e+00	
29	2.684373e-05	0.000000e+00	
30	5.368728e-05	0.000000e+00	
31	1.073744e-04	0.000000e+00	
32	2.073744e-04	0.000000e+00	
33	3.073744e-04	0.000000e+00	
34	4.073744e-04	0.000000e+00	
35	5.073744e-04	0.000000e+00	
36	6.073744e-04	0.000000e+00	
37	7.073744e-04	0.000000e+00	
38	8.073744e-04	0.000000e+00	
39	9.073744e-04	0.000000e+00	
40	1.000000e-03	0.000000e+00	
41	1.000000e-03	0.000000e+00	
42	1.000000e-03	0.000000e+00	
43	1.000000e-03	0.000000e+00	
44	1.000000e-03	0.000000e+00	
45	1.000000e-03	0.000000e+00	
46	1.000000e-03	0.000000e+00	
47	1.000000e-03	0.000000e+00	
48	1.000000e-03	0.000000e+00	
49	1.000001e-03	0.000000e+00	
50	1.000001e-03	0.000000e+00	
51	1.000001e-03	0.000000e+00	
52	1.000002e-03	0.000000e+00	
53	1.000004e-03	0.000000e+00	
54	1.000008e-03	0.000000e+00	

Index   time            alli            
--------------------------------------------------------------------------------
55	1.000017e-03	0.000000e+00	
56	1.000033e-03	0.000000e+00	
57	1.000066e-03	0.000000e+00	
58	1.000131e-03	0.000000e+00	
59	1.000262e-03	0.000000e+00	
60	1.000525e-03	0.000000e+00	
61	1.001049e-03	0.000000e+00	
62	1.002097e-03	0.000000e+00	
63	1.004195e-03	0.000000e+00	
64	1.008389e-03	0.000000e+00	
65	1.016778e-03	0.000000e+00	
66	1.033555e-03	0.000000e+00	
67	1.067109e-03	0.000000e+00	
68	1.134218e-03	0.000000e+00	
69	1.234218e-03	0.000000e+00	
70	1.334218e-03	0.000000e+00	
71	1.434218e-03	0.000000e+00	
72	1.534218e-03	0.000000e+00	
73	1.634218e-03	0.000000e+00	
74	1.734218e-03	0.000000e+00	
75	1.834218e-03	0.000000e+00	
76	1.934218e-03	0.000000e+00	
77	2.000000e-03	0.000000e+00	
78	2.000000e-03	0.000000e+00	
79	2.000000e-03	0.000000e+00	
80	2.000000e-03	0.000000e+00	
81	2.000000e-03	0.000000e+00	
82	2.000000e-03	0.000000e+00	
83	2.000000e-03	0.000000e+00	
84	2.000000e-03	0.000000e+00	
85	2.000000e-03	0.000000e+00	
86	2.000000e-03	0.000000e+00	
87	2.000001e-03	0.000000e+00	
88	2.000001e-03	0.000000e+00	
89	2.000002e-03	0.000000e+00	
90	2.000004e-03	0.000000e+00	
91	2.000008e-03	0.000000e+00	
92	2.000017e-03	0.000000e+00	
93	2.000033e-03	0.000000e+00	
94	2.000066e-03	0.000000e+00	
95	2.000131e-03	0.000000e+00	
96	2.000262e-03	0.000000e+00	
97	2.000524e-03	0.000000e+00	
98	2.001049e-03	0.000000e+00	
99	2.002097e-03	0.000000e+00	
100	2.004194e-03	0.000000e+00	
101	2.008389e-03	0.000000e+00	
102	2.016777e-03	0.000000e+00	
103	2.033555e-03	0.000000e+00	
104	2.067109e-03	0.000000e+00	
105	2.134218e-03	0.000000e+00	
106	2.234218e-03	0.000000e+00	
107	2.334218e-03	0.000000e+00	
108	2.434218e-03	0.000000e+00	
109	2.534218e-03	0.000000e+00	
110	2.634218e-03	0.000000e+00	
111	2.734218e-03	0.000000e+00	
112	2.834218e-03	0.000000e+00	

Index   time            alli            
--------------------------------------------------------------------------------
113	2.934218e-03	0.000000e+00	
114	3.000000e-03	0.000000e+00	
115	3.000000e-03	0.000000e+00	
116	3.000000e-03	0.000000e+00	
117	3.000000e-03	0.000000e+00	
118	3.000000e-03	0.000000e+00	
119	3.000000e-03	0.000000e+00	
120	3.000000e-03	0.000000e+00	
121	3.000000e-03	0.000000e+00	
122	3.000000e-03	0.000000e+00	
123	3.000001e-03	0.000000e+00	
124	3.000001e-03	0.000000e+00	
125	3.000001e-03	0.000000e+00	
126	3.000002e-03	0.000000e+00	
127	3.000004e-03	0.000000e+00	
128	3.000008e-03	0.000000e+00	
129	3.000017e-03	0.000000e+00	
130	3.000033e-03	0.000000e+00	
131	3.000066e-03	0.000000e+00	
132	3.000131e-03	0.000000e+00	
133	3.000262e-03	0.000000e+00	
134	3.000525e-03	0.000000e+00	
135	3.001049e-03	0.000000e+00	
136	3.002097e-03	0.000000e+00	
137	3.004195e-03	0.000000e+00	
138	3.008389e-03	0.000000e+00	
139	3.016778e-03	0.000000e+00	
140	3.033555e-03	0.000000e+00	
141	3.067109e-03	0.000000e+00	
